stateabb,year,cinc
GMY,1830,0.045426339
GMY,1831,0.047164716
GMY,1832,0.048633911
GMY,1833,0.049288698
GMY,1834,0.050329056
GMY,1835,0.049377486
GMY,1836,0.052964438
GMY,1837,0.054830119
GMY,1838,0.056689326
GMY,1839,0.05277428
GMY,1840,0.051312674
GMY,1841,0.051883262
GMY,1842,0.054387104
GMY,1843,0.052822083
GMY,1844,0.052000713
GMY,1845,0.051602554
GMY,1846,0.050576039
GMY,1847,0.050712228
GMY,1848,0.048538107
GMY,1849,0.048293713
GMY,1850,0.049034484
GMY,1851,0.054287441
GMY,1852,0.053987082
GMY,1853,0.05273626
GMY,1854,0.048294354
GMY,1855,0.04803827
GMY,1856,0.051690832
GMY,1857,0.05584833
GMY,1858,0.05895178
GMY,1859,0.053789373
GMY,1860,0.051544353
GMY,1861,0.052483875
GMY,1862,0.054490443
GMY,1863,0.055332314
GMY,1864,0.056731492
GMY,1865,0.064812467
GMY,1866,0.065841906
GMY,1867,0.07031934
GMY,1868,0.081541047
GMY,1869,0.083696641
GMY,1870,0.10604604
GMY,1871,0.1198476
GMY,1872,0.097507112
GMY,1873,0.098793954
GMY,1874,0.10116117
GMY,1875,0.10344455
GMY,1876,0.098724939
GMY,1877,0.098763414
GMY,1878,0.099859565
GMY,1879,0.10560764
GMY,1880,0.10560779
GMY,1881,0.10653359
GMY,1882,0.10663672
GMY,1883,0.11077441
GMY,1884,0.11334331
GMY,1885,0.11463291
GMY,1886,0.11360407
GMY,1887,0.12310402
GMY,1888,0.12728682
GMY,1889,0.1188932
GMY,1890,0.12595853
GMY,1891,0.12272226
GMY,1892,0.12665534
GMY,1893,0.13419484
GMY,1894,0.13210894
GMY,1895,0.12557141
GMY,1896,0.12973258
GMY,1897,0.13222976
GMY,1898,0.12493378
GMY,1899,0.12672231
GMY,1900,0.13152538
GMY,1901,0.12783954
GMY,1902,0.13113244
GMY,1903,0.13464612
GMY,1904,0.13375366
GMY,1905,0.12306968
GMY,1906,0.13150726
GMY,1907,0.13589956
GMY,1908,0.1459929
GMY,1909,0.1352272
GMY,1910,0.13572359
GMY,1911,0.13731502
GMY,1912,0.13733648
GMY,1913,0.14331791
GMY,1914,0.15820104
GMY,1915,0.15111271
GMY,1916,0.15011773
GMY,1917,0.15816878
GMY,1918,0.17243373
GMY,1919,0.07680358
GMY,1920,0.072021477
GMY,1921,0.092638321
GMY,1922,0.083895728
GMY,1923,0.090668082
GMY,1924,0.079636589
GMY,1925,0.081592843
GMY,1926,0.079375401
GMY,1927,0.084240593
GMY,1928,0.077653617
GMY,1929,0.076651402
GMY,1930,0.073917799
GMY,1931,0.070113152
GMY,1932,0.070043691
GMY,1933,0.077673413
GMY,1934,0.089128353
GMY,1935,0.10258716
GMY,1936,0.11511528
GMY,1937,0.11785953
GMY,1938,0.15422215
GMY,1939,0.1779559
GMY,1940,0.17135082
GMY,1941,0.20238717
GMY,1942,0.17555024
GMY,1943,0.15359831
GMY,1944,0.13621277
GMY,1945,0.079876572
GMY,1990,0.029267116
GMY,1991,0.031236051
GMY,1992,0.03153953
GMY,1993,0.031412087
GMY,1994,0.030594533
GMY,1995,0.0311909
GMY,1996,0.030039914
GMY,1997,0.029110087
GMY,1998,0.029356653
GMY,1999,0.027760297
GMY,2000,0.026201505
GMY,2001,0.026277268
GMY,2002,0.02525737
GMY,2003,0.024657244
GMY,2004,0.023875449
GMY,2005,0.023106351
GMY,2006,0.02238599
GMY,2007,0.021608284
GMY,2008,0.020993518
GMY,2009,0.019252539
GMY,2010,0.019416943
GMY,2011,0.018717172
GMY,2012,0.01782185
GMY,2013,0.017428882
GMY,2014,0.016987702
GMY,2015,0.016500173
GMY,2016,0.016592627
GFR,1955,0.037784725
GFR,1956,0.037591804
GFR,1957,0.037253745
GFR,1958,0.035825282
GFR,1959,0.039920256
GFR,1960,0.040735226
GFR,1961,0.040470645
GFR,1962,0.040152412
GFR,1963,0.039770029
GFR,1964,0.04004918
GFR,1965,0.038725883
GFR,1966,0.036576618
GFR,1967,0.036045428
GFR,1968,0.036387153
GFR,1969,0.036633819
GFR,1970,0.035735894
GFR,1971,0.034901418
GFR,1972,0.035169441
GFR,1973,0.036092423
GFR,1974,0.036560275
GFR,1975,0.033488765
GFR,1976,0.033395655
GFR,1977,0.032193836
GFR,1978,0.032400295
GFR,1979,0.033399042
GFR,1980,0.032455169
GFR,1981,0.029759727
GFR,1982,0.028524548
GFR,1983,0.027837086
GFR,1984,0.026866492
GFR,1985,0.026081393
GFR,1986,0.026057754
GFR,1987,0.025921142
GFR,1988,0.026303709
GFR,1989,0.027101472
GFR,1990,0.027701119
GDR,1954,0.012099718
GDR,1955,0.010964268
GDR,1956,0.010703123
GDR,1957,0.009507833
GDR,1958,0.0096851718
GDR,1959,0.0092387469
GDR,1960,0.0087853344
GDR,1961,0.0090420097
GDR,1962,0.0095002204
GDR,1963,0.0096538775
GDR,1964,0.0094971042
GDR,1965,0.0092041073
GDR,1966,0.0088006472
GDR,1967,0.0085281096
GDR,1968,0.0094627384
GDR,1969,0.0093200542
GDR,1970,0.0091476524
GDR,1971,0.0093948664
GDR,1972,0.0092277955
GDR,1973,0.0090188552
GDR,1974,0.0090430258
GDR,1975,0.0091169253
GDR,1976,0.0090938956
GDR,1977,0.0091773756
GDR,1978,0.0089673437
GDR,1979,0.0087275431
GDR,1980,0.0088886507
GDR,1981,0.0090985149
GDR,1982,0.0092436643
GDR,1983,0.0092219338
GDR,1984,0.0084151095
GDR,1985,0.0088509154
GDR,1986,0.0088873729
GDR,1987,0.0091113746
GDR,1988,0.0089584216
GDR,1989,0.0096714199
GDR,1990,0.0061563607
BAD,1816,0.0024199698
BAD,1817,0.0025258188
BAD,1818,0.0026334012
BAD,1819,0.0025086161
BAD,1820,0.002373535
BAD,1821,0.0022655413
BAD,1822,0.0021871892
BAD,1823,0.0023618203
BAD,1824,0.0023301737
BAD,1825,0.0024176175
BAD,1826,0.0027123168
BAD,1827,0.0026375349
BAD,1828,0.0026218849
BAD,1829,0.0025570989
BAD,1830,0.0024362914
BAD,1831,0.0021767612
BAD,1832,0.0022790912
BAD,1833,0.0022568838
BAD,1834,0.0023387885
BAD,1835,0.0035760582
BAD,1836,0.0032511279
BAD,1837,0.0023909858
BAD,1838,0.0022285557
BAD,1839,0.0030631246
BAD,1840,0.0029921604
BAD,1841,0.0019717305
BAD,1842,0.0018405339
BAD,1843,0.0024275167
BAD,1844,0.0022686501
BAD,1845,0.0021005224
BAD,1846,0.0019643479
BAD,1847,0.0018860226
BAD,1848,0.0024737241
BAD,1849,0.0025950493
BAD,1850,0.0024021496
BAD,1851,0.0026984087
BAD,1852,0.0026846831
BAD,1853,0.0025600882
BAD,1854,0.0022227578
BAD,1855,0.00199654
BAD,1856,0.0019325892
BAD,1857,0.0022719137
BAD,1858,0.0019387298
BAD,1859,0.0018115147
BAD,1860,0.0013325282
BAD,1861,0.0011961859
BAD,1862,0.0011332864
BAD,1863,0.0010944565
BAD,1864,0.0010307254
BAD,1865,0.0012319193
BAD,1866,0.0012749899
BAD,1867,0.0012744208
BAD,1868,0.0017893723
BAD,1869,0.0018761817
BAD,1870,0.0020297873
BAD,1871,0.00086131034
SAX,1816,0.0030127396
SAX,1817,0.0031597093
SAX,1818,0.0032980673
SAX,1819,0.0031395496
SAX,1820,0.0029548039
SAX,1821,0.0029116818
SAX,1822,0.0028005983
SAX,1823,0.0031601605
SAX,1824,0.0027409191
SAX,1825,0.0028441004
SAX,1826,0.0030383165
SAX,1827,0.0029526842
SAX,1828,0.0029401295
SAX,1829,0.0028716684
SAX,1830,0.0031112954
SAX,1831,0.0028193919
SAX,1832,0.003022789
SAX,1833,0.0030265038
SAX,1834,0.0032247871
SAX,1835,0.0032802322
SAX,1836,0.0030737119
SAX,1837,0.0039922795
SAX,1838,0.0039244313
SAX,1839,0.0036879096
SAX,1840,0.0035292592
SAX,1841,0.0034807082
SAX,1842,0.003599636
SAX,1843,0.0034974688
SAX,1844,0.003430262
SAX,1845,0.0033973979
SAX,1846,0.003599985
SAX,1847,0.003658544
SAX,1848,0.0038859383
SAX,1849,0.0046491562
SAX,1850,0.0050987136
SAX,1851,0.0053923489
SAX,1852,0.006066266
SAX,1853,0.0059616161
SAX,1854,0.0054816031
SAX,1855,0.0053996798
SAX,1856,0.0054415166
SAX,1857,0.0059721083
SAX,1858,0.0062405337
SAX,1859,0.0057482035
SAX,1860,0.0051245042
SAX,1861,0.0051941313
SAX,1862,0.0052798958
SAX,1863,0.0052355244
SAX,1864,0.0051884791
SAX,1865,0.0056652017
SAX,1866,0.0057243654
SAX,1867,0.0058484059
WRT,1816,0.0027995305
WRT,1817,0.0026681065
WRT,1818,0.0027195094
WRT,1819,0.0025828099
WRT,1820,0.0024826489
WRT,1821,0.002422207
WRT,1822,0.0024315941
WRT,1823,0.0024626227
WRT,1824,0.002459432
WRT,1825,0.002509115
WRT,1826,0.0025600586
WRT,1827,0.0025376261
WRT,1828,0.002421923
WRT,1829,0.002345195
WRT,1830,0.0022584952
WRT,1831,0.0020881572
WRT,1832,0.0021148394
WRT,1833,0.0022650294
WRT,1834,0.0033790518
WRT,1835,0.0032761097
WRT,1836,0.0031868443
WRT,1837,0.0031717885
WRT,1838,0.0031713014
WRT,1839,0.003029309
WRT,1840,0.0028868781
WRT,1841,0.002854272
WRT,1842,0.0030600296
WRT,1843,0.0029758278
WRT,1844,0.0028888632
WRT,1845,0.0028108796
WRT,1846,0.0026019374
WRT,1847,0.002616911
WRT,1848,0.0025638598
WRT,1849,0.0025455784
WRT,1850,0.002553696
WRT,1851,0.0025963446
WRT,1852,0.0024800901
WRT,1853,0.0024363857
WRT,1854,0.0020434675
WRT,1855,0.0019670555
WRT,1856,0.001947848
WRT,1857,0.0022615837
WRT,1858,0.0023088704
WRT,1859,0.0021988745
WRT,1860,0.001733204
WRT,1861,0.0014923745
WRT,1862,0.0014124336
WRT,1863,0.0013554281
WRT,1864,0.0012741339
WRT,1865,0.0015733214
WRT,1866,0.0016377172
WRT,1867,0.0017540347
WRT,1868,0.001868012
WRT,1869,0.0019280162
WRT,1870,0.0017541021
WRT,1871,0.0010037218
HSE,1816,0.0017317686
HSE,1817,0.0018218876
HSE,1818,0.0018854446
HSE,1819,0.0017634497
HSE,1820,0.0016691516
HSE,1821,0.0015972345
HSE,1822,0.00155003
HSE,1823,0.0016594214
HSE,1824,0.0015717588
HSE,1825,0.0015251416
HSE,1826,0.0016092366
HSE,1827,0.0015676746
HSE,1828,0.0015533546
HSE,1829,0.0015099262
HSE,1830,0.0014567772
HSE,1831,0.0013537435
HSE,1832,0.0014339947
HSE,1833,0.0014381419
HSE,1834,0.0016004569
HSE,1835,0.0016110814
HSE,1836,0.001522388
HSE,1837,0.0016384785
HSE,1838,0.0016152046
HSE,1839,0.0014832012
HSE,1840,0.0014181931
HSE,1841,0.0013910844
HSE,1842,0.0013973368
HSE,1843,0.0013496969
HSE,1844,0.0012865737
HSE,1845,0.0013253652
HSE,1846,0.0016242515
HSE,1847,0.0016661338
HSE,1848,0.0016305996
HSE,1849,0.0016321631
HSE,1850,0.0017035861
HSE,1851,0.0017553282
HSE,1852,0.0016970921
HSE,1853,0.0016382306
HSE,1854,0.001422848
HSE,1855,0.0013698931
HSE,1856,0.0013702251
HSE,1857,0.0015580409
HSE,1858,0.0015995922
HSE,1859,0.001454724
HSE,1860,0.0012048748
HSE,1861,0.0011143715
HSE,1862,0.0010875142
HSE,1863,0.0010476861
HSE,1864,0.0010323898
HSE,1865,0.0011628916
HSE,1866,0.0011797289
HSG,1816,0.0016865602
HSG,1817,0.0018183962
HSG,1818,0.0019038626
HSG,1819,0.0018053246
HSG,1820,0.0016929384
HSG,1821,0.0015997813
HSG,1822,0.001538188
HSG,1823,0.0016738917
HSG,1824,0.0015652631
HSG,1825,0.0016294392
HSG,1826,0.0017475312
HSG,1827,0.0016944592
HSG,1828,0.0016840033
HSG,1829,0.0016396337
HSG,1830,0.0015598652
HSG,1831,0.001455256
HSG,1832,0.0015344061
HSG,1833,0.001415465
HSG,1834,0.0014686959
HSG,1835,0.0013882655
HSG,1836,0.0012751503
HSG,1837,0.0025147847
HSG,1838,0.0024472531
HSG,1839,0.0023438353
HSG,1840,0.0022797647
HSG,1841,0.0022667027
HSG,1842,0.002339846
HSG,1843,0.0022192108
HSG,1844,0.0020127401
HSG,1845,0.0019164376
HSG,1846,0.0018022062
HSG,1847,0.0017876333
HSG,1848,0.0019936576
HSG,1849,0.002130999
HSG,1850,0.0021633296
HSG,1851,0.0024202263
HSG,1852,0.0020013542
HSG,1853,0.001981314
HSG,1854,0.0018814669
HSG,1855,0.0016592692
HSG,1856,0.001410454
HSG,1857,0.0016700375
HSG,1858,0.001757973
HSG,1859,0.0016596251
HSG,1860,0.0012332743
HSG,1861,0.0011137574
HSG,1862,0.0010947596
HSG,1863,0.0010204643
HSG,1864,0.00095140195
HSG,1865,0.0010844556
HSG,1866,0.0011775042
HSG,1867,0.0011748258
MEC,1843,0.00082739658
MEC,1844,0.00083737425
MEC,1845,0.00086488138
MEC,1846,0.00089339615
MEC,1847,0.00081760786
MEC,1848,0.0008201637
MEC,1849,0.00081826141
MEC,1850,0.00084116659
MEC,1851,0.00085720234
MEC,1852,0.00076350762
MEC,1853,0.00070501945
MEC,1854,0.00060755364
MEC,1855,0.00059859821
MEC,1856,0.0006196021
MEC,1857,0.00074841356
MEC,1858,0.00082756212
MEC,1859,0.00075018901
MEC,1860,0.00054414436
MEC,1861,0.00044905191
MEC,1862,0.00042296643
MEC,1863,0.00041296805
MEC,1864,0.00038615096
MEC,1865,0.00036664022
MEC,1866,0.00047136808
MEC,1867,0.00041098357
POL,1918,0.014133242
POL,1919,0.018781014
POL,1920,0.027165325
POL,1921,0.021068059
POL,1922,0.018835058
POL,1923,0.022642778
POL,1924,0.023692811
POL,1925,0.022613753
POL,1926,0.021930469
POL,1927,0.022026872
POL,1928,0.021977277
POL,1929,0.021855548
POL,1930,0.020932071
POL,1931,0.021809764
POL,1932,0.021431215
POL,1933,0.020802783
POL,1934,0.020392358
POL,1935,0.018183799
POL,1936,0.018347373
POL,1937,0.018396191
POL,1938,0.019572916
POL,1939,0.018311104
POL,1945,0.0097796405
POL,1946,0.017290814
POL,1947,0.024601864
POL,1948,0.029853862
POL,1949,0.033627756
POL,1950,0.016926695
POL,1951,0.014259422
POL,1952,0.014721982
POL,1953,0.014943969
POL,1954,0.014331462
POL,1955,0.013612044
POL,1956,0.013921893
POL,1957,0.013802982
POL,1958,0.014212188
POL,1959,0.013418187
POL,1960,0.013174114
POL,1961,0.014440515
POL,1962,0.014321775
POL,1963,0.014206131
POL,1964,0.013808454
POL,1965,0.013877843
POL,1966,0.013553076
POL,1967,0.013461824
POL,1968,0.014098695
POL,1969,0.013915212
POL,1970,0.013758488
POL,1971,0.014801396
POL,1972,0.014775747
POL,1973,0.014459563
POL,1974,0.014690616
POL,1975,0.015730191
POL,1976,0.015876826
POL,1977,0.016272504
POL,1978,0.01613638
POL,1979,0.01593704
POL,1980,0.016146133
POL,1981,0.015163055
POL,1982,0.015604797
POL,1983,0.015655799
POL,1984,0.015312443
POL,1985,0.014234437
POL,1986,0.01457053
POL,1987,0.01380099
POL,1988,0.012379727
POL,1989,0.011798318
POL,1990,0.010411924
POL,1991,0.010059462
POL,1992,0.0095685339
POL,1993,0.0095848041
POL,1994,0.0096232221
POL,1995,0.0096851792
POL,1996,0.0093763191
POL,1997,0.0091909561
POL,1998,0.0088746827
POL,1999,0.0080556236
POL,2000,0.0082896445
POL,2001,0.0079678865
POL,2002,0.0070346026
POL,2003,0.0069807051
POL,2004,0.0069354586
POL,2005,0.0064588883
POL,2006,0.0066304365
POL,2007,0.006698085
POL,2008,0.0065320474
POL,2009,0.0057679657
POL,2010,0.0056312424
POL,2011,0.0056995335
POL,2012,0.0054640654
POL,2013,0.005443715
POL,2014,0.0054679033
POL,2015,0.0056043328
POL,2016,0.0054556746
AUH,1816,0.086052172
AUH,1817,0.09377902
AUH,1818,0.090829872
AUH,1819,0.093057774
AUH,1820,0.093170315
AUH,1821,0.098549381
AUH,1822,0.096073203
AUH,1823,0.092076972
AUH,1824,0.089853875
AUH,1825,0.087909363
AUH,1826,0.090177596
AUH,1827,0.087245867
AUH,1828,0.087373234
AUH,1829,0.08605209
AUH,1830,0.079436123
AUH,1831,0.084743887
AUH,1832,0.083548717
AUH,1833,0.082786448
AUH,1834,0.086030856
AUH,1835,0.084154651
AUH,1836,0.080006436
AUH,1837,0.081965834
AUH,1838,0.082675755
AUH,1839,0.082038522
AUH,1840,0.072335362
AUH,1841,0.076722369
AUH,1842,0.080163956
AUH,1843,0.082804695
AUH,1844,0.07839679
AUH,1845,0.073204026
AUH,1846,0.070203304
AUH,1847,0.071446173
AUH,1848,0.076032154
AUH,1849,0.08976455
AUH,1850,0.08371532
AUH,1851,0.087445773
AUH,1852,0.084528752
AUH,1853,0.087248854
AUH,1854,0.080342166
AUH,1855,0.070129156
AUH,1856,0.063567445
AUH,1857,0.075959027
AUH,1858,0.079993032
AUH,1859,0.082244679
AUH,1860,0.049570404
AUH,1861,0.03936509
AUH,1862,0.040828895
AUH,1863,0.04051045
AUH,1864,0.039720401
AUH,1865,0.043824513
AUH,1866,0.057254829
AUH,1867,0.041771051
AUH,1868,0.042935286
AUH,1869,0.044333957
AUH,1870,0.042529006
AUH,1871,0.04251615
AUH,1872,0.04615099
AUH,1873,0.047668118
AUH,1874,0.047428142
AUH,1875,0.046975262
AUH,1876,0.044007171
AUH,1877,0.041688945
AUH,1878,0.045858972
AUH,1879,0.048589889
AUH,1880,0.043918639
AUH,1881,0.043540325
AUH,1882,0.045667142
AUH,1883,0.046686266
AUH,1884,0.046266679
AUH,1885,0.046369575
AUH,1886,0.046096113
AUH,1887,0.047868639
AUH,1888,0.045705833
AUH,1889,0.045618802
AUH,1890,0.047116082
AUH,1891,0.047579743
AUH,1892,0.047419522
AUH,1893,0.048632644
AUH,1894,0.047440507
AUH,1895,0.046997391
AUH,1896,0.047199987
AUH,1897,0.046542391
AUH,1898,0.045001522
AUH,1899,0.044060662
AUH,1900,0.042398997
AUH,1901,0.041982532
AUH,1902,0.041756272
AUH,1903,0.04186352
AUH,1904,0.042100165
AUH,1905,0.038261406
AUH,1906,0.04107194
AUH,1907,0.041990068
AUH,1908,0.04685317
AUH,1909,0.044432528
AUH,1910,0.043635119
AUH,1911,0.041724104
AUH,1912,0.043674219
AUH,1913,0.044727746
AUH,1914,0.068234459
AUH,1915,0.062424302
AUH,1916,0.043211572
AUH,1917,0.040061295
AUH,1918,0.031868663
AUS,1919,0.0065546893
AUS,1920,0.0056446576
AUS,1921,0.0065644328
AUS,1922,0.0069369231
AUS,1923,0.006434314
AUS,1924,0.0064632553
AUS,1925,0.0063438229
AUS,1926,0.0060593495
AUS,1927,0.0059709651
AUS,1928,0.0057810647
AUS,1929,0.0056731594
AUS,1930,0.0054063173
AUS,1931,0.0053476132
AUS,1932,0.0051377709
AUS,1933,0.0048335441
AUS,1934,0.004796748
AUS,1935,0.0045575341
AUS,1936,0.0044385996
AUS,1937,0.0050165141
AUS,1938,0.005123815
AUS,1955,0.0033667302
AUS,1956,0.0034575721
AUS,1957,0.0036775521
AUS,1958,0.0036472306
AUS,1959,0.0034667919
AUS,1960,0.0036312772
AUS,1961,0.0035611603
AUS,1962,0.0034131727
AUS,1963,0.0035972986
AUS,1964,0.0033686243
AUS,1965,0.0032424629
AUS,1966,0.003108904
AUS,1967,0.0029992806
AUS,1968,0.0030087701
AUS,1969,0.0030325241
AUS,1970,0.0029814504
AUS,1971,0.0030118311
AUS,1972,0.0029528907
AUS,1973,0.0028944337
AUS,1974,0.002965023
AUS,1975,0.0028150682
AUS,1976,0.0027818398
AUS,1977,0.0026623879
AUS,1978,0.0026986746
AUS,1979,0.0027898953
AUS,1980,0.0026605602
AUS,1981,0.0026225501
AUS,1982,0.0025888537
AUS,1983,0.0026283851
AUS,1984,0.0025669637
AUS,1985,0.0025119712
AUS,1986,0.002470362
AUS,1987,0.0026306403
AUS,1988,0.0025071893
AUS,1989,0.0026086462
AUS,1990,0.0024686249
AUS,1991,0.0026181543
AUS,1992,0.0026072976
AUS,1993,0.0026573713
AUS,1994,0.0025918381
AUS,1995,0.0027842603
AUS,1996,0.0026471606
AUS,1997,0.0027052185
AUS,1998,0.0028537463
AUS,1999,0.0026914468
AUS,2000,0.0025877673
AUS,2001,0.0025550581
AUS,2002,0.0025200748
AUS,2003,0.0024816617
AUS,2004,0.0024336572
AUS,2005,0.0024712866
AUS,2006,0.0024114838
AUS,2007,0.0024760796
AUS,2008,0.0023728276
AUS,2009,0.002075088
AUS,2010,0.0020489767
AUS,2011,0.0020798345
AUS,2012,0.0020154244
AUS,2013,0.0020046895
AUS,2014,0.0019667128
AUS,2015,0.0018609982
AUS,2016,0.0018544428
HUN,1918,0.0047659487
HUN,1919,0.0037790004
HUN,1920,0.0039827344
HUN,1921,0.00468081
HUN,1922,0.0051827529
HUN,1923,0.0055369944
HUN,1924,0.0061172713
HUN,1925,0.0051564653
HUN,1926,0.0053200363
HUN,1927,0.0053959675
HUN,1928,0.0052301344
HUN,1929,0.0051482911
HUN,1930,0.0049297996
HUN,1931,0.0049802135
HUN,1932,0.0049017575
HUN,1933,0.0046575363
HUN,1934,0.0047259047
HUN,1935,0.0045099799
HUN,1936,0.0045462865
HUN,1937,0.0046028295
HUN,1938,0.0046944129
HUN,1939,0.0042843735
HUN,1940,0.0053604739
HUN,1941,0.0048100883
HUN,1942,0.0066142417
HUN,1943,0.0047857515
HUN,1944,0.0045461338
HUN,1945,0.0036055406
HUN,1946,0.0035614115
HUN,1947,0.0037017225
HUN,1948,0.004156854
HUN,1949,0.0044192211
HUN,1950,0.0048074811
HUN,1951,0.0051204856
HUN,1952,0.0052081039
HUN,1953,0.0052973949
HUN,1954,0.0054141325
HUN,1955,0.0051515349
HUN,1956,0.0050237193
HUN,1957,0.0031168489
HUN,1958,0.0035653077
HUN,1959,0.00369064
HUN,1960,0.0038596061
HUN,1961,0.0042927573
HUN,1962,0.0044507813
HUN,1963,0.0047387527
HUN,1964,0.0046198647
HUN,1965,0.0045245532
HUN,1966,0.0043418375
HUN,1967,0.0042239423
HUN,1968,0.004179636
HUN,1969,0.0044282735
HUN,1970,0.0041600266
HUN,1971,0.0044983439
HUN,1972,0.0043835165
HUN,1973,0.0042303768
HUN,1974,0.0041016503
HUN,1975,0.0041695731
HUN,1976,0.0040518488
HUN,1977,0.0040775109
HUN,1978,0.0040841787
HUN,1979,0.0039235731
HUN,1980,0.003966176
HUN,1981,0.0039416617
HUN,1982,0.0039987848
HUN,1983,0.0039070984
HUN,1984,0.0036156131
HUN,1985,0.0033876817
HUN,1986,0.003513597
HUN,1987,0.0033886193
HUN,1988,0.0030206395
HUN,1989,0.0030641134
HUN,1990,0.0026707046
HUN,1991,0.0024931401
HUN,1992,0.0022611481
HUN,1993,0.0021880721
HUN,1994,0.002154392
HUN,1995,0.0020825011
HUN,1996,0.0020091541
HUN,1997,0.0019093285
HUN,1998,0.0018888535
HUN,1999,0.0019386865
HUN,2000,0.0018279748
HUN,2001,0.001807159
HUN,2002,0.0017269888
HUN,2003,0.0017142777
HUN,2004,0.0016454933
HUN,2005,0.0016228427
HUN,2006,0.0015491291
HUN,2007,0.001522003
HUN,2008,0.001499439
HUN,2009,0.0012760331
HUN,2010,0.0012883099
HUN,2011,0.0012702576
HUN,2012,0.001151773
HUN,2013,0.0010619148
HUN,2014,0.0010598792
HUN,2015,0.001111718
HUN,2016,0.0010860977
CZE,1918,0.0082969321
CZE,1919,0.01059422
CZE,1920,0.010699328
CZE,1921,0.012391515
CZE,1922,0.01101692
CZE,1923,0.013396276
CZE,1924,0.015789362
CZE,1925,0.013956031
CZE,1926,0.013144182
CZE,1927,0.013534748
CZE,1928,0.013846901
CZE,1929,0.013851803
CZE,1930,0.013637611
CZE,1931,0.014280181
CZE,1932,0.012639793
CZE,1933,0.011584866
CZE,1934,0.011605155
CZE,1935,0.010219913
CZE,1936,0.01145352
CZE,1937,0.012969039
CZE,1938,0.013047683
CZE,1939,0.012163654
CZE,1945,0.0068648243
CZE,1946,0.011035377
CZE,1947,0.012043812
CZE,1948,0.012601429
CZE,1949,0.012612962
CZE,1950,0.012465068
CZE,1951,0.011553113
CZE,1952,0.010937763
CZE,1953,0.010800662
CZE,1954,0.010871126
CZE,1955,0.0099774776
CZE,1956,0.010273449
CZE,1957,0.010396131
CZE,1958,0.010942933
CZE,1959,0.011091102
CZE,1960,0.010995697
CZE,1961,0.011334441
CZE,1962,0.011406307
CZE,1963,0.010946894
CZE,1964,0.010634249
CZE,1965,0.010133322
CZE,1966,0.0097609134
CZE,1967,0.0098640714
CZE,1968,0.0096778441
CZE,1969,0.0092760036
CZE,1970,0.0092771789
CZE,1971,0.0097144349
CZE,1972,0.0095449015
CZE,1973,0.0092441142
CZE,1974,0.009130477
CZE,1975,0.0095648039
CZE,1976,0.0094656236
CZE,1977,0.0093088243
CZE,1978,0.0091486722
CZE,1979,0.0087682512
CZE,1980,0.0089429682
CZE,1981,0.0090174014
CZE,1982,0.0093291206
CZE,1983,0.0092564868
CZE,1984,0.0084349094
CZE,1985,0.0083813732
CZE,1986,0.0083281109
CZE,1987,0.0082992027
CZE,1988,0.0079233758
CZE,1989,0.0077113034
CZE,1990,0.0073487121
CZE,1991,0.0060761091
CZE,1992,0.0046325102
CZR,1993,0.0038986907
CZR,1994,0.0037806141
CZR,1995,0.0036447586
CZR,1996,0.0034556622
CZR,1997,0.0032885391
CZR,1998,0.0032971785
CZR,1999,0.0029578479
CZR,2000,0.0030375076
CZR,2001,0.0030433498
CZR,2002,0.002957772
CZR,2003,0.0029929264
CZR,2004,0.0027320853
CZR,2005,0.0024223842
CZR,2006,0.0024337545
CZR,2007,0.0023949065
CZR,2008,0.0022965567
CZR,2009,0.0020672788
CZR,2010,0.0019361946
CZR,2011,0.0019174672
CZR,2012,0.0017981706
CZR,2013,0.001753969
CZR,2014,0.0017369965
CZR,2015,0.0016932515
CZR,2016,0.0017111049
SLO,1993,0.0017842916
SLO,1994,0.001863919
SLO,1995,0.0018809532
